time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,0.968597158579,0.676675646416,16.2574646028,0.0938081998841,6.06933429317,0.0,1.65670411137,0.88352741055,4.63618942619,0.109895174157,-0.195571753091,0.0,447.02845622500513,448.90731493007917,448.6220953979745,448.8740729424195
2.2200000000000015,1.07246333386,0.731616681527,16.5383048747,0.100605575391,6.0571707068,0.0,1.80655508069,0.948428045233,4.72425797948,0.119330768247,-0.223506470733,0.0,463.202753965641,460.9607984460534,461.2671806633044,462.0226517913759
2.2800000000000016,1.18475067044,0.790225944975,16.8208472322,0.107742373615,6.04375005567,0.0,1.93743432037,1.00576533534,4.69342552203,0.118167857397,-0.224021168604,0.0,425.7427283282247,425.6466509657106,424.6356236327676,424.54928814217476
2.3400000000000016,1.30604144752,0.852798220002,17.1052170808,0.115331866025,6.03042709768,0.0,2.10676207356,1.08060551424,4.78450432292,0.139376192702,-0.2183780317,0.0,466.3538208845003,466.7481433601553,464.1786277040753,465.85373164187905
2.4000000000000017,1.43809473616,0.920160814949,17.3962434665,0.123438467181,6.01690379526,0.0,2.29617609512,1.16553921391,4.91502058911,0.124823516859,-0.245507590695,0.0,480.56993979942433,478.46145520152965,481.43510231529916,480.3478129914292
2.4600000000000017,1.58280777495,0.993231476893,17.6986003012,0.130912171695,6.00230000344,0.0,2.52896703993,1.27081125596,5.16140211398,0.124033522259,-0.239484981716,0.0,516.4670605132952,516.8415226237323,517.4630983887206,517.4191706211082
2.520000000000002,1.74085445077,1.07233999332,18.012227181,0.13798322103,5.98794505067,0.0,2.74045998826,1.36670881725,5.29124527281,0.101127279034,-0.238782737654,0.0,486.9579934172109,486.9588617307885,488.10513340736384,486.4032619181847
2.580000000000002,1.90964992305,1.15632048839,18.326287669,0.144302175642,5.97353921254,0.0,2.88709834342,1.43304850885,5.17726044218,0.112591467498,-0.242859336843,0.0,409.3501738158992,408.9240784446014,410.4031845855467,411.4303103867986
2.640000000000002,2.08884818668,1.2449921435,18.6377382084,0.151008203625,5.95897141653,0.0,3.08728394423,1.5231240322,5.2033271262,0.110066867477,-0.242671678948,0.0,458.3961319100758,458.35407091852454,458.9124038144978,458.72257469662895
2.700000000000002,2.27957212264,1.3388411017,18.948467639,0.157726674912,5.94449565369,0.0,3.27122625664,1.60559634247,5.15362780694,0.115537159124,-0.238589277871,0.0,435.4805767853711,435.7625422404153,435.5106920276838,435.979470285207
2.760000000000002,2.48089946544,1.43743864514,19.2542893501,0.164744659699,5.92976021351,0.0,3.44068693599,1.68141710421,5.04007535823,0.1196793091,-0.265663750781,0.0,415.9706602487907,413.5258672597498,414.47487974682474,414.85216652610893
2.820000000000002,2.69299435131,1.54084505137,19.5542529532,0.171870761651,5.91372563953,0.0,3.6302431398,1.76588146046,4.95804014481,0.116883129586,-0.270596410002,0.0,427.69870409374494,427.2030599473117,426.80686689219317,426.5814230742245
2.880000000000002,2.91676504519,1.64943722872,19.8493569134,0.178373538201,5.89728926514,0.0,3.82987894758,1.85423324526,4.87799741084,0.0801470061444,-0.281621522785,0.0,431.29259571043025,430.28143824874405,429.688126659161,426.5718883463629
2.940000000000002,3.15209981417,1.76311505949,20.1379707907,0.183022926154,5.88023418924,0.0,4.01571699138,1.93524194563,4.7420157736,0.07156507807,-0.290095277689,0.0,411.4634842242995,410.6230899170053,410.9900512621337,410.2338108381015
3.000000000000002,3.39872169908,1.88165617825,20.4181322969,0.187526785479,5.86305313252,0.0,4.20610606759,2.01630562079,4.5962434326,0.081273598612,-0.279768058998,0.0,408.0235238890075,408.8534760157173,407.78640865053165,408.65788008191043
3.0600000000000023,3.65693069829,2.00507712168,20.6893378991,0.192768548175,5.84629043606,0.0,4.40188615996,2.09793625504,4.44347352204,0.0973735201869,-0.278611703183,0.0,406.1506561439895,406.1672950381574,406.858718001304,408.3049471810035
3.1200000000000023,3.9283522758,2.13395758903,20.9539070283,0.198579280406,5.82979347973,0.0,4.64646759759,2.19828364513,4.37438681728,0.0957689411932,-0.268493513505,0.0,438.5152186257364,439.2775174546682,440.0323740779547,439.90761184912424
3.1800000000000024,4.21682209397,2.26978096117,21.2184663723,0.204559937995,5.81336636187,0.0,4.97003125935,2.3292765755,4.44212702333,0.10652521177,-0.287280735308,0.0,489.7282519860114,488.2596438471046,488.826692219381,489.6352402419415
3.2400000000000024,4.52234227276,2.41247607077,21.4818022265,0.211034728343,5.79657485631,0.0,5.21487604084,2.42743564479,4.33468672799,0.110551653989,-0.268107989724,0.0,431.4841397687636,433.01789855794834,433.4410628334584,433.7899468398722
3.3000000000000025,4.84315634478,2.56127322035,21.7392700291,0.217538691568,5.78083231419,0.0,5.47967902387,2.53266005519,4.24635647589,0.103708610781,-0.252869213453,0.0,442.3409240829091,443.5245146049498,442.6632998537971,442.1100693337208
3.3600000000000025,5.18094629928,2.71679035276,21.9928597165,0.224564187265,5.76581718326,0.0,5.78056367149,2.65139452089,4.20502324693,0.13544479478,-0.245483257996,0.0,462.80357173064476,463.3246089076031,461.1164505043225,463.62847106027675
3.4200000000000026,5.53794409929,2.87987925316,22.2454195327,0.232572994146,5.75100993669,0.0,6.11976255515,2.78510342891,4.21153929673,0.129233803098,-0.249526363194,0.0,483.574159311324,483.2137819721988,483.685323098969,483.2320440673882
3.4800000000000026,5.91594698146,3.05125132627,22.4988899183,0.240337715331,5.73591166206,0.0,6.48062517932,2.92740339584,4.23509830641,0.129765722267,-0.256225393957,0.0,494.3394641438331,493.7888163432887,494.31224218234837,494.36492245682365
3.5400000000000027,6.3142150462,3.23061669589,22.7510093978,0.247688659496,5.72138325272,0.0,6.79531293914,3.05155764308,4.16714206836,0.101265426218,-0.223138628354,0.0,467.2302931559674,469.7467769611177,467.5921190984969,465.3783148649915
3.6000000000000028,6.73007794789,3.41692341967,22.9966578275,0.253498783235,5.7080911417,0.0,7.0671141401,3.15872705254,4.02010876552,0.0860551572224,-0.218512454746,0.0,440.64566931645265,440.9789904355762,443.38329176919325,442.1394622003529
3.660000000000003,7.16326650697,3.61003613941,23.2346965195,0.258830782268,5.69500873279,0.0,7.37264973476,3.27829639887,3.91311783978,0.0939646356745,-0.217113568987,0.0,460.72270152830623,460.78815964647174,458.68395388210365,459.3181280916522
3.720000000000003,7.6131621529,3.80967774085,23.463653883,0.264391784136,5.68186274221,0.0,7.62418596654,3.37646821971,3.7180647264,0.0899912027993,-0.223393196154,0.0,429.2558220937929,428.6729301137755,428.76605942640447,428.43582358500043
3.780000000000003,8.0795251008,4.01571516516,23.6825956723,0.269734646462,5.66839680593,0.0,7.92134921661,3.49135828165,3.57870795864,0.0870920198883,-0.226591599869,0.0,453.51815143266685,453.2121915938645,453.232935766006,453.0062259143427
3.840000000000003,8.56514415273,4.22915618721,23.8948272313,0.274912769348,5.65499065568,0.0,8.26579863007,3.62311613157,3.49383184284,0.0846744836879,-0.217782177083,0.0,477.53422387357085,478.1602149028672,477.49439762584063,477.3154537988804
3.900000000000003,9.07088485446,4.45026661675,24.1009280523,0.280701711757,5.64169474314,0.0,8.59206212919,3.74704773198,3.37458322978,0.113269851461,-0.230580079166,0.0,469.2627253125536,468.22177750359504,468.4449178320257,470.6710625181934
3.960000000000003,9.59706010348,4.6791114084,24.3006831571,0.287291401672,5.62756542939,0.0,8.94678603338,3.880902808,3.2818607053,0.101868138757,-0.247734966329,0.0,484.73118011365665,483.38910515617437,483.8075901816515,482.9576142321517
4.020000000000002,10.139263228,4.91402917799,24.488022452,0.2933276146,5.61235881409,0.0,9.12717517793,3.94978838865,2.96276182347,0.0979484571374,-0.268383883933,0.0,394.88745646819694,392.90270992795854,393.1795325081888,392.82623438070556
4.080000000000001,10.6961107776,5.15444703369,24.6606572946,0.299863900058,5.59645400079,0.0,9.43431098765,4.06390283965,2.79012710837,0.124864612589,-0.259191064704,0.0,458.4198856162849,459.0815492677842,457.5789136400736,459.72712361522764
4.14,11.2703833343,5.40131806568,24.8214797311,0.307415147662,5.58094201594,0.0,9.70807305007,4.16502414682,2.56940542983,0.127761245287,-0.257251332607,0.0,442.66799946974896,442.76015073104935,442.8094612691675,443.06224265220857
4.199999999999998,11.8653430677,5.65575972557,24.9735973904,0.315363481486,5.5656736194,0.0,10.1230374443,4.31591942404,2.49832442771,0.140527009154,-0.249437297462,0.0,507.03680810494404,507.5417789425406,507.47152118697255,508.40096943319276
4.259999999999997,12.4808583159,5.91769143698,25.1163775523,0.323721108016,5.55129021747,0.0,10.393932307,4.41503336768,2.2598468532,0.136708740655,-0.225217227787,0.0,444.53699119437067,446.4601303316483,446.4547644310684,446.1608961357992
4.319999999999996,13.1111755867,6.18505216242,25.2431496325,0.332112172787,5.53741685366,0.0,10.6166362759,4.49698714302,1.96533673814,0.145486863654,-0.247249894602,0.0,423.952353360232,421.99708612655655,423.4526105198638,424.2265483138804
4.379999999999995,13.7551765721,6.45744073487,25.3524605423,0.340755669812,5.5229310582,0.0,10.8499575655,4.58256048107,1.67758729207,0.141039867359,-0.231800377217,0.0,428.4053826806759,429.6568225171345,428.42717815118453,428.068957469205
4.439999999999993,14.416649302,6.73617700711,25.4478044606,0.349346996398,5.5092432937,0.0,11.1981955691,4.70827469972,1.49858092571,0.147168753575,-0.221657850258,0.0,480.0199855921459,480.7418203512396,480.7604833043637,481.2422066658052
4.499999999999992,15.0939434947,7.02067360857,25.5273541389,0.357933460832,5.4956068613,0.0,11.3783680007,4.77497230261,1.15292630573,0.133421734148,-0.24189117127,0.0,408.91679209632935,407.05231944863965,407.49044440528405,406.28009793716643
4.559999999999991,15.7855859129,7.31039750552,25.5893925832,0.366028812481,5.48088048864,0.0,11.675654162,4.88210909356,0.913538241216,0.137763794809,-0.253677431586,0.0,460.2681311936044,459.2756137106003,461.6494527890705,462.0081160633029
4.6199999999999894,16.4939238887,7.60612647554,25.6358746352,0.373891614239,5.46582825988,0.0,11.9350750809,4.97518910839,0.634715926743,0.112173299392,-0.245786734557,0.0,446.0077161739115,446.58913105688197,447.9739835356606,445.9025075049455
4.679999999999988,17.2189278945,7.90778166657,25.6664563904,0.380219828294,5.45114046491,0.0,12.2308615778,5.07945059944,0.383235447522,0.0866492230945,-0.242890229017,0.0,463.4774346971865,463.6478824073531,464.74346113419426,462.7465382230323
4.739999999999987,17.9611255232,8.21545191449,25.6813499043,0.385059894542,5.43673311838,0.0,12.5082586239,5.17565662129,0.112030205739,0.0646985665805,-0.235102869993,0.0,457.2355935368677,457.8000434698434,460.3473856098677,458.61117716841494
4.799999999999986,18.7212975437,8.52927129314,25.6809599967,0.38914363607,5.42264938724,0.0,12.829593325,5.28421001012,-0.126580945075,0.0740569547443,-0.23399256822,0.0,477.55244635347714,477.58645761805406,478.84978937322313,479.564589103088
4.859999999999984,19.4983417977,8.84874579341,25.6642345517,0.393171280226,5.40895945749,0.0,13.0711893759,5.36442529595,-0.431712588424,0.0473195990807,-0.218525125467,0.0,450.2521528658859,451.45125714780954,449.7289010530809,447.5600070244393
4.919999999999983,20.2883804845,9.17249267133,25.6280110853,0.395976625262,5.39538731492,0.0,13.2630894397,5.42674600958,-0.775945976649,0.0456038959699,-0.249524673163,0.0,432.4961788150926,429.82176602328946,430.8104555636623,430.666653414945
4.979999999999982,21.0932549887,9.50095387563,25.5736132062,0.398428583034,5.3799275665,0.0,13.5647672434,5.52106689011,-1.03875656453,0.029131895413,-0.283515944548,0.0,477.39477368893375,474.72893356882224,476.59466338452916,475.3341134972783
5.0399999999999805,21.9164864077,9.83504188623,25.5035207224,0.400122460555,5.36300822759,0.0,13.8748457544,5.614129796,-1.29935917697,0.0263666455734,-0.279104355506,0.0,481.9289354521602,482.1886624670009,482.9223347567401,482.71374265791104
